user_id,reference_time,historical_clicks,recent_clicks,historical_categories,recent_categories,shift_score
U3660,2019-11-14 08:57:33,28,7,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'finance']",0.75
U3660,2019-11-14 08:57:33,28,8,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'finance']",0.75
U3660,2019-11-14 08:57:33,28,9,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,10,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,11,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,12,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,13,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,14,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,15,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,16,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,17,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,18,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,19,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,20,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 08:57:33,28,21,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U3660,2019-11-14 13:21:39,28,22,"['weather', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['autos', 'news', 'sports', 'finance']",0.625
U36613,2019-11-12 13:45:37,7,2,"['travel', 'finance', 'news', 'lifestyle', 'sports']",['sports'],0.8
U36613,2019-11-12 13:51:35,7,3,"['travel', 'finance', 'news', 'lifestyle', 'sports']",['sports'],0.8
U36613,2019-11-12 15:32:32,7,4,"['travel', 'finance', 'news', 'lifestyle', 'sports']",['sports'],0.8
U36613,2019-11-12 15:32:32,7,5,"['travel', 'finance', 'news', 'lifestyle', 'sports']","['lifestyle', 'sports']",0.6
U36613,2019-11-13 11:05:47,7,6,"['travel', 'finance', 'news', 'lifestyle', 'sports']","['lifestyle', 'sports']",0.6
U36616,2019-11-14 10:55:38,4,2,"['news', 'tv', 'sports', 'finance']","['movies', 'sports']",0.8
U36616,2019-11-14 10:55:38,4,3,"['news', 'tv', 'sports', 'finance']","['lifestyle', 'movies', 'sports']",0.8333333333333334
U36616,2019-11-14 10:55:38,4,4,"['news', 'tv', 'sports', 'finance']","['lifestyle', 'movies', 'sports']",0.8333333333333334
U36633,2019-11-14 07:58:18,6,2,"['news', 'entertainment', 'music']","['lifestyle', 'tv']",1.0
U36637,2019-11-12 11:05:18,13,3,"['video', 'music', 'news', 'finance', 'lifestyle', 'tv']","['finance', 'entertainment', 'news']",0.7142857142857143
U36637,2019-11-12 11:20:41,16,2,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music']",0.7142857142857143
U36637,2019-11-12 11:20:41,16,3,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music']",0.7142857142857143
U36637,2019-11-12 11:20:41,16,4,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music']",0.7142857142857143
U36637,2019-11-12 11:20:41,16,5,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music', 'video']",0.5714285714285714
U36637,2019-11-12 11:20:41,16,6,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music', 'video']",0.5714285714285714
U36637,2019-11-12 11:20:41,16,7,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music', 'video']",0.5714285714285714
U36637,2019-11-12 11:20:41,16,8,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music', 'video']",0.5714285714285714
U36637,2019-11-12 12:08:56,16,9,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music', 'video']",0.5714285714285714
U36637,2019-11-12 12:08:56,16,10,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music', 'video']",0.5714285714285714
U36637,2019-11-12 12:27:32,16,11,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'music', 'video']",0.5714285714285714
U36637,2019-11-12 12:27:32,16,12,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['autos', 'news', 'music', 'video']",0.625
U36637,2019-11-12 12:27:32,16,13,"['video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['autos', 'news', 'music', 'video']",0.625
U36637,2019-11-14 10:22:45,30,2,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']",['news'],0.875
U36637,2019-11-14 10:22:45,30,3,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']",['news'],0.875
U36637,2019-11-14 10:22:45,30,4,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'video']",0.75
U36637,2019-11-14 10:57:48,30,5,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'video']",0.75
U36637,2019-11-14 10:57:48,30,6,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'entertainment', 'video']",0.625
U36637,2019-11-14 10:57:48,30,7,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']","['news', 'entertainment', 'video']",0.625
U3664,2019-11-11 03:51:45,7,2,"['news', 'travel', 'foodanddrink', 'tv']","['finance', 'news']",0.8
U3664,2019-11-11 03:51:45,7,3,"['news', 'travel', 'foodanddrink', 'tv']","['finance', 'movies', 'news']",0.8333333333333334
U3664,2019-11-12 03:58:51,11,2,"['travel', 'music', 'finance', 'news', 'movies', 'tv', 'foodanddrink']",['news'],0.8571428571428572
U3664,2019-11-13 03:55:51,11,3,"['travel', 'music', 'finance', 'news', 'movies', 'tv', 'foodanddrink']",['news'],0.8571428571428572
U3664,2019-11-13 03:55:51,11,4,"['travel', 'music', 'finance', 'news', 'movies', 'tv', 'foodanddrink']","['lifestyle', 'news']",0.875
U3664,2019-11-13 03:55:51,11,5,"['travel', 'music', 'finance', 'news', 'movies', 'tv', 'foodanddrink']","['lifestyle', 'news']",0.875
U3664,2019-11-13 03:55:51,11,6,"['travel', 'music', 'finance', 'news', 'movies', 'tv', 'foodanddrink']","['lifestyle', 'news']",0.875
U3664,2019-11-14 04:07:41,18,2,"['entertainment', 'travel', 'music', 'finance', 'news', 'movies', 'lifestyle', 'tv', 'foodanddrink']","['autos', 'entertainment']",0.9
U3664,2019-11-14 04:07:41,18,3,"['entertainment', 'travel', 'music', 'finance', 'news', 'movies', 'lifestyle', 'tv', 'foodanddrink']","['autos', 'finance', 'entertainment']",0.8
U3664,2019-11-14 08:06:01,18,4,"['entertainment', 'travel', 'music', 'finance', 'news', 'movies', 'lifestyle', 'tv', 'foodanddrink']","['autos', 'finance', 'entertainment', 'video']",0.8181818181818181
U3664,2019-11-14 08:06:01,18,5,"['entertainment', 'travel', 'music', 'finance', 'news', 'movies', 'lifestyle', 'tv', 'foodanddrink']","['autos', 'video', 'entertainment', 'finance', 'foodanddrink']",0.7272727272727273
U3664,2019-11-14 08:06:01,18,6,"['entertainment', 'travel', 'music', 'finance', 'news', 'movies', 'lifestyle', 'tv', 'foodanddrink']","['autos', 'video', 'entertainment', 'finance', 'news', 'foodanddrink']",0.6363636363636364
U3664,2019-11-14 08:06:01,18,7,"['entertainment', 'travel', 'music', 'finance', 'news', 'movies', 'lifestyle', 'tv', 'foodanddrink']","['autos', 'video', 'entertainment', 'finance', 'news', 'lifestyle', 'foodanddrink']",0.5454545454545454
U3664,2019-11-14 08:06:01,18,8,"['entertainment', 'travel', 'music', 'finance', 'news', 'movies', 'lifestyle', 'tv', 'foodanddrink']","['autos', 'video', 'entertainment', 'finance', 'news', 'lifestyle', 'foodanddrink']",0.5454545454545454
U3664,2019-11-14 08:06:01,18,9,"['entertainment', 'travel', 'music', 'finance', 'news', 'movies', 'lifestyle', 'tv', 'foodanddrink']","['autos', 'video', 'entertainment', 'finance', 'news', 'lifestyle', 'foodanddrink']",0.5454545454545454
U36641,2019-11-11 17:31:10,11,2,"['entertainment', 'music', 'news', 'movies', 'sports']","['autos', 'finance']",1.0
U36641,2019-11-11 17:31:10,11,3,"['entertainment', 'music', 'news', 'movies', 'sports']","['autos', 'finance', 'music']",0.8571428571428572
U36641,2019-11-11 17:31:10,11,4,"['entertainment', 'music', 'news', 'movies', 'sports']","['autos', 'finance', 'entertainment', 'music']",0.7142857142857143
U36641,2019-11-11 17:56:07,11,5,"['entertainment', 'music', 'news', 'movies', 'sports']","['autos', 'entertainment', 'music', 'finance', 'lifestyle']",0.75
U36641,2019-11-11 17:56:07,11,6,"['entertainment', 'music', 'news', 'movies', 'sports']","['autos', 'entertainment', 'music', 'finance', 'news', 'lifestyle']",0.625
U36641,2019-11-12 03:03:29,11,7,"['entertainment', 'music', 'news', 'movies', 'sports']","['autos', 'entertainment', 'music', 'finance', 'news', 'lifestyle']",0.625
U36641,2019-11-12 15:31:34,11,8,"['entertainment', 'music', 'news', 'movies', 'sports']","['autos', 'entertainment', 'music', 'finance', 'news', 'lifestyle']",0.625
U36641,2019-11-12 15:31:34,11,9,"['entertainment', 'music', 'news', 'movies', 'sports']","['autos', 'entertainment', 'music', 'finance', 'news', 'lifestyle', 'sports']",0.5
U36641,2019-11-12 17:21:06,13,8,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'sports']","['video', 'entertainment', 'music', 'news', 'lifestyle', 'sports']",0.5555555555555556
U36641,2019-11-12 17:21:06,13,9,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'sports']","['video', 'entertainment', 'music', 'news', 'lifestyle', 'sports']",0.5555555555555556
U36641,2019-11-12 17:50:52,16,7,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['lifestyle', 'news', 'video', 'sports']",0.6666666666666667
U36641,2019-11-12 17:50:52,16,8,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['video', 'news', 'lifestyle', 'sports', 'tv']",0.7
U36641,2019-11-12 17:50:52,16,9,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['video', 'news', 'lifestyle', 'sports', 'tv']",0.7
U36641,2019-11-12 17:50:52,16,10,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['video', 'news', 'lifestyle', 'sports', 'tv']",0.7
U36641,2019-11-13 04:52:03,19,8,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['video', 'tv', 'sports', 'news']",0.8
U36641,2019-11-13 04:52:03,19,9,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['video', 'news', 'lifestyle', 'sports', 'tv']",0.7
U36641,2019-11-13 04:52:03,19,10,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['video', 'news', 'lifestyle', 'sports', 'tv']",0.7
U36641,2019-11-13 09:30:53,19,11,"['autos', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['video', 'music', 'news', 'lifestyle', 'sports', 'tv']",0.6
U36641,2019-11-13 17:11:35,21,10,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports']","['video', 'music', 'news', 'lifestyle', 'sports', 'tv']",0.5
U36641,2019-11-14 16:47:11,31,2,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'lifestyle']",0.8
U36641,2019-11-14 16:47:11,31,3,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'finance', 'lifestyle']",0.7
U36641,2019-11-14 16:47:11,31,4,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'finance', 'lifestyle', 'health']",0.7272727272727273
U36641,2019-11-14 16:47:11,31,5,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'finance', 'lifestyle', 'health']",0.6363636363636364
U36641,2019-11-14 16:47:11,31,6,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'weather', 'finance', 'lifestyle', 'health']",0.6666666666666667
U36641,2019-11-14 16:47:11,31,7,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'weather', 'finance', 'news', 'lifestyle', 'health']",0.5833333333333333
U36641,2019-11-14 16:47:11,31,8,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'weather', 'music', 'finance', 'news', 'lifestyle', 'health']",0.5
U36641,2019-11-14 16:47:11,31,9,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'weather', 'music', 'finance', 'news', 'lifestyle', 'health']",0.5
U36641,2019-11-14 16:47:11,31,10,"['autos', 'video', 'entertainment', 'music', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'weather', 'music', 'finance', 'news', 'lifestyle', 'health']",0.5
U36645,2019-11-13 10:51:42,3,2,"['lifestyle', 'news', 'entertainment']",['news'],0.6666666666666667
U36645,2019-11-13 12:51:10,3,3,"['lifestyle', 'news', 'entertainment']",['news'],0.6666666666666667
U36645,2019-11-13 12:51:10,3,4,"['lifestyle', 'news', 'entertainment']",['news'],0.6666666666666667
U36645,2019-11-14 14:29:14,8,2,"['lifestyle', 'news', 'entertainment']","['news', 'tv']",0.75
U36654,2019-11-13 15:32:43,3,2,"['entertainment', 'movies', 'sports']","['lifestyle', 'music']",1.0
U36654,2019-11-13 15:32:43,3,3,"['entertainment', 'movies', 'sports']","['lifestyle', 'autos', 'music']",1.0
U36654,2019-11-14 08:16:26,3,4,"['entertainment', 'movies', 'sports']","['lifestyle', 'autos', 'music']",1.0
U3666,2019-11-10 12:29:28,3,10,"['lifestyle', 'news']","['entertainment', 'news', 'finance', 'lifestyle', 'sports']",0.6
U3666,2019-11-10 14:37:36,3,11,"['lifestyle', 'news']","['entertainment', 'news', 'finance', 'lifestyle', 'sports']",0.6
U3666,2019-11-10 14:43:16,3,12,"['lifestyle', 'news']","['entertainment', 'news', 'finance', 'lifestyle', 'sports']",0.6
U3666,2019-11-12 18:39:05,25,2,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['news', 'sports']",0.6
U3666,2019-11-13 08:30:44,25,5,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'news', 'sports', 'finance']",0.5
U3666,2019-11-13 08:30:44,25,6,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'news', 'sports', 'finance']",0.5
U3666,2019-11-13 10:25:44,25,7,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'news', 'sports', 'finance']",0.5
U3666,2019-11-13 10:25:44,25,8,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'news', 'sports', 'finance']",0.5
U3666,2019-11-13 10:25:44,25,9,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'news', 'sports', 'finance']",0.5
U3666,2019-11-13 12:34:26,26,9,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'finance', 'sports', 'news']",0.5
U3666,2019-11-14 06:24:43,28,8,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'news', 'sports', 'finance']",0.5
U3666,2019-11-14 06:24:43,28,9,"['entertainment', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'news', 'sports', 'finance']",0.5
U36672,2019-11-12 13:53:01,5,4,"['lifestyle', 'news', 'sports', 'tv']","['lifestyle', 'news', 'music']",0.6
U36672,2019-11-14 12:59:18,10,2,"['music', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['lifestyle', 'finance']",0.6666666666666667
U36672,2019-11-14 12:59:18,10,3,"['music', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['lifestyle', 'finance']",0.6666666666666667
U36700,2019-11-14 13:38:44,3,2,"['finance', 'news']","['autos', 'travel']",1.0
U36700,2019-11-14 13:38:44,3,3,"['finance', 'news']","['autos', 'finance', 'travel']",0.75
U36700,2019-11-14 13:38:44,3,4,"['finance', 'news']","['autos', 'finance', 'travel', 'lifestyle']",0.8
U36700,2019-11-14 13:38:44,3,5,"['finance', 'news']","['autos', 'travel', 'finance', 'lifestyle', 'health']",0.8333333333333334
U36700,2019-11-14 15:43:39,3,6,"['finance', 'news']","['autos', 'travel', 'finance', 'lifestyle', 'health']",0.8333333333333334
U36700,2019-11-14 15:47:44,3,7,"['finance', 'news']","['autos', 'video', 'travel', 'finance', 'lifestyle', 'health']",0.8571428571428572
U36700,2019-11-14 15:47:44,3,8,"['finance', 'news']","['autos', 'video', 'weather', 'travel', 'finance', 'lifestyle', 'health']",0.875
U36707,2019-11-12 10:16:34,3,2,"['weather', 'movies', 'news']","['finance', 'entertainment']",1.0
U36707,2019-11-12 19:22:58,3,3,"['weather', 'movies', 'news']","['finance', 'entertainment', 'sports']",1.0
U36724,2019-11-14 03:57:51,5,2,"['finance', 'sports', 'news']",['finance'],0.6666666666666667
U36733,2019-11-13 11:03:57,8,2,"['autos', 'news', 'sports', 'finance']","['autos', 'sports']",0.5
U36736,2019-11-11 18:42:07,4,2,"['news', 'music', 'weather']",['news'],0.6666666666666667
U36736,2019-11-11 18:42:07,4,3,"['news', 'music', 'weather']",['news'],0.6666666666666667
U36736,2019-11-13 06:22:15,8,2,"['news', 'music', 'weather']","['lifestyle', 'news']",0.75
U36736,2019-11-13 07:20:38,8,3,"['news', 'music', 'weather']","['lifestyle', 'news']",0.75
U36736,2019-11-13 16:37:48,8,4,"['news', 'music', 'weather']","['lifestyle', 'news']",0.75
U3674,2019-11-13 12:15:57,5,3,"['lifestyle', 'news', 'music']","['news', 'tv']",0.75
U3674,2019-11-13 19:25:42,8,2,"['lifestyle', 'news', 'music', 'tv']","['travel', 'health']",1.0
U3674,2019-11-13 19:25:42,8,3,"['lifestyle', 'news', 'music', 'tv']","['travel', 'health', 'tv']",0.8333333333333334
U3674,2019-11-13 19:25:42,8,4,"['lifestyle', 'news', 'music', 'tv']","['travel', 'health', 'tv']",0.8333333333333334
U36745,2019-11-12 04:06:40,6,2,"['news', 'entertainment', 'sports', 'tv']","['video', 'sports']",0.8
U36745,2019-11-12 14:30:11,7,2,"['news', 'entertainment', 'sports', 'tv']","['video', 'news']",0.8
U36745,2019-11-12 14:44:46,7,3,"['news', 'entertainment', 'sports', 'tv']","['finance', 'video', 'news']",0.8333333333333334
U36754,2019-11-13 14:00:11,4,3,"['news', 'entertainment', 'music', 'finance']","['news', 'music']",0.5
U36754,2019-11-13 14:18:14,4,4,"['news', 'entertainment', 'music', 'finance']","['lifestyle', 'news', 'music']",0.6
U36754,2019-11-13 14:18:14,4,5,"['news', 'entertainment', 'music', 'finance']","['lifestyle', 'news', 'music', 'foodanddrink']",0.6666666666666667
U36754,2019-11-14 10:21:38,5,5,"['news', 'entertainment', 'music', 'finance']","['entertainment', 'music', 'news', 'lifestyle', 'foodanddrink']",0.5
U36769,2019-11-11 22:36:34,3,2,"['lifestyle', 'movies', 'health']","['entertainment', 'health']",0.75
U36769,2019-11-11 23:57:45,3,3,"['lifestyle', 'movies', 'health']","['autos', 'entertainment', 'health']",0.8
U36769,2019-11-12 00:06:14,3,4,"['lifestyle', 'movies', 'health']","['autos', 'entertainment', 'health', 'tv']",0.8333333333333334
U36769,2019-11-12 00:06:14,3,5,"['lifestyle', 'movies', 'health']","['autos', 'entertainment', 'lifestyle', 'tv', 'health']",0.6666666666666667
U36769,2019-11-12 01:15:10,4,5,"['lifestyle', 'entertainment', 'movies', 'health']","['autos', 'music', 'lifestyle', 'tv', 'health']",0.7142857142857143
U36769,2019-11-13 21:10:11,10,2,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']",['entertainment'],0.8571428571428572
U36769,2019-11-13 21:10:11,10,3,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['entertainment', 'tv']",0.7142857142857143
U36769,2019-11-13 21:10:11,10,4,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['finance', 'entertainment', 'tv']",0.75
U36769,2019-11-13 21:10:11,10,5,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['finance', 'entertainment', 'travel', 'tv']",0.7777777777777778
U36769,2019-11-14 01:43:06,10,6,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'tv']",0.6666666666666667
U36769,2019-11-14 01:43:06,10,7,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'news', 'tv']",0.7
U36769,2019-11-14 01:43:06,10,8,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'news', 'tv', 'health']",0.6
U36769,2019-11-14 02:46:48,10,9,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'news', 'tv', 'health']",0.6
U36769,2019-11-14 02:46:48,10,10,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'news', 'lifestyle', 'tv', 'health']",0.5
U36769,2019-11-14 15:04:13,10,11,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'news', 'lifestyle', 'tv', 'health']",0.5
U36769,2019-11-14 15:04:13,10,12,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'news', 'lifestyle', 'tv', 'health']",0.5
U36769,2019-11-14 15:04:13,10,13,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'news', 'lifestyle', 'tv', 'health']",0.5
U36769,2019-11-14 18:29:21,10,14,"['autos', 'entertainment', 'music', 'movies', 'lifestyle', 'tv', 'health']","['autos', 'entertainment', 'travel', 'finance', 'news', 'lifestyle', 'tv', 'health']",0.5
U36775,2019-11-13 05:21:07,3,2,"['finance', 'news', 'tv']","['lifestyle', 'health']",1.0
U36775,2019-11-13 06:16:11,3,3,"['finance', 'news', 'tv']","['lifestyle', 'news', 'health']",0.8
U36775,2019-11-13 12:18:38,5,2,"['finance', 'news', 'lifestyle', 'tv', 'health']","['news', 'sports']",0.8333333333333334
U36779,2019-11-11 12:10:12,3,2,"['news', 'entertainment']","['lifestyle', 'news']",0.6666666666666667
U36779,2019-11-12 08:05:30,5,2,"['lifestyle', 'news', 'entertainment']","['movies', 'music']",1.0
U36779,2019-11-12 08:05:30,5,3,"['lifestyle', 'news', 'entertainment']","['lifestyle', 'movies', 'music']",0.8
U36779,2019-11-12 12:35:44,6,3,"['lifestyle', 'news', 'entertainment', 'movies']","['lifestyle', 'music']",0.8
U36779,2019-11-12 15:50:00,6,4,"['lifestyle', 'news', 'entertainment', 'movies']","['lifestyle', 'music']",0.8
U36781,2019-11-13 15:44:24,8,2,"['video', 'news', 'lifestyle', 'sports', 'foodanddrink', 'health']",['lifestyle'],0.8333333333333334
U36781,2019-11-13 15:44:24,8,3,"['video', 'news', 'lifestyle', 'sports', 'foodanddrink', 'health']","['lifestyle', 'travel']",0.8571428571428572
U36799,2019-11-14 15:31:02,5,2,"['news', 'finance']","['lifestyle', 'health']",1.0
U36799,2019-11-14 15:31:02,5,3,"['news', 'finance']","['lifestyle', 'weather', 'health']",1.0
U36799,2019-11-14 19:45:58,5,4,"['news', 'finance']","['lifestyle', 'weather', 'health', 'news']",0.8
U36815,2019-11-14 10:23:58,3,2,"['entertainment', 'foodanddrink', 'tv']","['sports', 'foodanddrink']",0.75
U36822,2019-11-14 09:15:53,3,2,"['news', 'entertainment', 'tv']",['music'],1.0
U36822,2019-11-14 14:07:51,3,3,"['news', 'entertainment', 'tv']","['lifestyle', 'music']",1.0
U36846,2019-11-13 21:04:59,9,2,"['weather', 'travel', 'news', 'lifestyle', 'sports']","['lifestyle', 'weather']",0.6
U36851,2019-11-13 13:33:01,6,2,"['foodanddrink', 'music', 'health', 'tv']","['music', 'sports']",0.8
U36851,2019-11-13 13:33:01,6,3,"['foodanddrink', 'music', 'health', 'tv']","['news', 'music', 'sports']",0.8333333333333334
U36851,2019-11-13 14:41:30,6,4,"['foodanddrink', 'music', 'health', 'tv']","['news', 'music', 'sports']",0.8333333333333334
U36851,2019-11-14 13:05:27,8,3,"['health', 'music', 'sports', 'tv', 'foodanddrink']","['autos', 'news', 'sports']",0.8571428571428572
U36865,2019-11-13 04:34:30,3,2,"['music', 'health']","['entertainment', 'music']",0.6666666666666667
U36887,2019-11-14 10:16:40,4,3,['sports'],"['news', 'sports']",0.5
U36887,2019-11-14 11:49:35,4,4,['sports'],"['news', 'sports']",0.5
U36887,2019-11-14 11:49:35,4,5,['sports'],"['lifestyle', 'news', 'sports']",0.6666666666666667
U36892,2019-11-14 13:25:52,4,2,"['foodanddrink', 'news', 'travel', 'health']",['lifestyle'],1.0
U36892,2019-11-14 13:45:37,4,3,"['foodanddrink', 'news', 'travel', 'health']","['lifestyle', 'autos']",1.0
U36892,2019-11-14 13:45:37,4,4,"['foodanddrink', 'news', 'travel', 'health']","['lifestyle', 'autos', 'health']",0.8333333333333334
U3690,2019-11-12 13:04:40,3,3,"['finance', 'foodanddrink', 'news']","['autos', 'tv']",1.0
U3690,2019-11-12 13:04:40,3,4,"['finance', 'foodanddrink', 'news']","['autos', 'foodanddrink', 'tv']",0.8
U3690,2019-11-12 13:22:31,3,5,"['finance', 'foodanddrink', 'news']","['autos', 'health', 'foodanddrink', 'tv']",0.8333333333333334
U3690,2019-11-13 09:26:43,4,5,"['autos', 'finance', 'foodanddrink', 'news']","['health', 'sports', 'foodanddrink', 'tv']",0.8571428571428572
